"htscsecurityid","mddate","mdtime","event_ts","local_recv_ts","lastpx","highpx","lowpx","openpx","preclosepx","totalvolumetrade","totalvaluetrade","numtrades","buypricequeue","buyorderqtyqueue","sellpricequeue","sellorderqtyqueue","totalbuyqty","totalsellqty","channelno","tradingphasecode"
"000010.SZ",20260123,93712000,"2026-01-23 09:37:12.000","2026-01-23 09:37:12.164692677",3.66,3.7,3.64,3.67,3.68,1546600,567.149,860,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[15100,1080800,186600,127800,142000,79900,103500,24600,41600,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[103700,50000,104500,124200,181000,179700,132700,154500,611600,235800]",2266500,4036100,1014,"3"
"000010.SZ",20260123,93715000,"2026-01-23 09:37:15.000","2026-01-23 09:37:15.159831971",3.66,3.7,3.64,3.67,3.68,1584000,580.8374,878,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1080800,186600,127800,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[12600,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2271400,4042100,1014,"3"
"000010.SZ",20260123,93718000,"2026-01-23 09:37:18.000","2026-01-23 09:37:18.184660013",3.66,3.7,3.64,3.67,3.68,1584000,580.8374,878,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1080800,186600,127800,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[16900,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2271400,4046400,1014,"3"
"000010.SZ",20260123,93721000,"2026-01-23 09:37:21.000","2026-01-23 09:37:21.159548481",3.66,3.7,3.64,3.67,3.68,1584200,580.9106,879,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1080800,186600,127800,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[16700,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2271400,4046200,1014,"3"
"000010.SZ",20260123,93724000,"2026-01-23 09:37:24.000","2026-01-23 09:37:24.167033352",3.66,3.7,3.64,3.67,3.68,1589200,582.7406,880,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1080800,186600,127800,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[11700,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2271400,4041200,1014,"3"
"000010.SZ",20260123,93727000,"2026-01-23 09:37:27.000","2026-01-23 09:37:27.163526685",3.66,3.7,3.64,3.67,3.68,1589500,582.8504,881,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1086800,186600,125700,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[17500,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2275300,4047000,1014,"3"
"000010.SZ",20260123,93730000,"2026-01-23 09:37:30.000","2026-01-23 09:37:30.250902608",3.66,3.7,3.64,3.67,3.68,1589600,582.887,882,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1093200,186600,125700,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[16400,96900,50000,104500,124200,181000,179700,132700,154500,611600]",2281700,4045900,1014,"3"
"000010.SZ",20260123,93733000,"2026-01-23 09:37:33.000","2026-01-23 09:37:33.171234356",3.66,3.7,3.64,3.67,3.68,1589600,582.887,882,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1091000,186600,125700,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[13400,97400,50000,104500,124200,181000,179700,132700,154500,611600]",2279500,4043400,1014,"3"
"000010.SZ",20260123,93736000,"2026-01-23 09:37:36.000","2026-01-23 09:37:36.163691882",3.66,3.7,3.64,3.67,3.68,1589600,582.887,882,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1091000,186600,126100,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[14700,97400,50000,104500,124200,181000,179700,132700,154500,611600]",2279900,4044700,1014,"3"
"000010.SZ",20260123,93739000,"2026-01-23 09:37:39.000","2026-01-23 09:37:39.275878843",3.66,3.7,3.64,3.67,3.68,1589700,582.9236,883,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1091100,184600,126100,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[14600,97400,184600,104500,124200,180300,179700,132700,154500,611600]",2278000,4178500,1014,"3"
"000010.SZ",20260123,93742000,"2026-01-23 09:37:42.000","2026-01-23 09:37:42.161915439",3.66,3.7,3.64,3.67,3.68,1589700,582.9236,883,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1091100,184600,126300,142000,99900,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[23900,101400,184600,104500,124200,180300,179700,132700,154500,611600]",2278200,4191900,1014,"3"
"000010.SZ",20260123,93745000,"2026-01-23 09:37:45.000","2026-01-23 09:37:45.174671363",3.66,3.7,3.64,3.67,3.68,1589800,582.9602,884,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1091100,184600,126300,142000,100500,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22500,101400,184600,104500,124200,180300,179700,132700,154500,611600]",2278800,4190500,1014,"3"
"000010.SZ",20260123,93748000,"2026-01-23 09:37:48.000","2026-01-23 09:37:48.270357716",3.65,3.7,3.64,3.67,3.68,1591000,583.3982,885,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1089800,184600,126300,142100,102500,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[25500,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2279600,4192100,1014,"3"
"000010.SZ",20260123,93751000,"2026-01-23 09:37:51.000","2026-01-23 09:37:51.163901319",3.65,3.7,3.64,3.67,3.68,1591000,583.3982,885,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1102400,184600,126300,142100,102500,103500,24600,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[27400,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2292200,4194000,1014,"3"
"000010.SZ",20260123,93754000,"2026-01-23 09:37:54.000","2026-01-23 09:37:54.159662491",3.65,3.7,3.64,3.67,3.68,1591000,583.3982,885,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1103000,184600,126300,139400,102500,103500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[27400,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2290900,4186300,1014,"3"
"000010.SZ",20260123,93757000,"2026-01-23 09:37:57.000","2026-01-23 09:37:57.161699304",3.65,3.7,3.64,3.67,3.68,1591000,583.3982,885,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1107500,184600,126300,139400,102500,103500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[26100,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2295400,4185000,1014,"3"
"000010.SZ",20260123,93800000,"2026-01-23 09:38:00.000","2026-01-23 09:38:00.206129365",3.65,3.7,3.64,3.67,3.68,1592200,583.8362,886,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1106300,184600,126300,139400,102500,103500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[30000,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2294200,4188900,1014,"3"
"000010.SZ",20260123,93803000,"2026-01-23 09:38:03.000","2026-01-23 09:38:03.220049572",3.66,3.7,3.64,3.67,3.68,1595000,584.861,896,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1106800,184600,126300,139400,102500,103500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[27200,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2294700,4202100,1014,"3"
"000010.SZ",20260123,93806000,"2026-01-23 09:38:06.000","2026-01-23 09:38:06.174590430",3.65,3.7,3.64,3.67,3.68,1598600,586.1773,899,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1105600,184600,129300,139400,102500,103500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[24900,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2296500,4200000,1014,"3"
"000010.SZ",20260123,93809000,"2026-01-23 09:38:09.000","2026-01-23 09:38:09.164273296",3.66,3.7,3.64,3.67,3.68,1600900,587.0191,902,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1105600,184600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22600,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2298400,4197700,1014,"3"
"000010.SZ",20260123,93812000,"2026-01-23 09:38:12.000","2026-01-23 09:38:12.233466283",3.66,3.7,3.64,3.67,3.68,1600900,587.0191,902,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1116700,184600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22600,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2309500,4197700,1014,"3"
"000010.SZ",20260123,93815000,"2026-01-23 09:38:15.000","2026-01-23 09:38:15.169656970",3.66,3.7,3.64,3.67,3.68,1600900,587.0191,902,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1125500,184600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22600,97500,184600,104500,124900,180300,179700,132700,154500,611600]",2318300,4197700,1014,"3"
"000010.SZ",20260123,93818000,"2026-01-23 09:38:18.000","2026-01-23 09:38:18.168261384",3.66,3.7,3.64,3.67,3.68,1600900,587.0191,902,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1125700,184600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22600,97500,184600,105100,124900,180300,179700,132700,154500,611600]",2318500,4198300,1014,"3"
"000010.SZ",20260123,93821000,"2026-01-23 09:38:21.000","2026-01-23 09:38:21.161865473",3.65,3.7,3.64,3.67,3.68,1611900,591.0341,904,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1114700,184600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22600,97500,184600,105100,124900,180300,179700,132700,154500,611600]",2307500,4198300,1014,"3"
"000010.SZ",20260123,93824000,"2026-01-23 09:38:24.000","2026-01-23 09:38:24.172995829",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1112400,191300,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22100,97500,184600,105100,124900,180300,179700,132700,154500,611600]",2311900,4197800,1014,"3"
"000010.SZ",20260123,93827000,"2026-01-23 09:38:27.000","2026-01-23 09:38:27.168256787",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1112400,192300,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22100,97500,184600,105100,124900,180300,179700,132700,154500,611600]",2312900,4200800,1014,"3"
"000010.SZ",20260123,93830000,"2026-01-23 09:38:30.000","2026-01-23 09:38:30.159295521",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1116000,192300,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22100,97500,184600,92400,124900,180300,179700,132700,154500,611600]",2316500,4188100,1014,"3"
"000010.SZ",20260123,93833000,"2026-01-23 09:38:33.000","2026-01-23 09:38:33.159384878",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1116000,202600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[22100,97500,184600,92400,124900,180300,179700,132700,154500,611600]",2327000,4188100,1014,"3"
"000010.SZ",20260123,93836000,"2026-01-23 09:38:36.000","2026-01-23 09:38:36.166192260",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1116000,202600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[33700,97500,184600,92400,124900,180300,179700,132700,154500,611600]",2327000,4207700,1014,"3"
"000010.SZ",20260123,93839000,"2026-01-23 09:38:39.000","2026-01-23 09:38:39.164862615",3.66,3.7,3.64,3.67,3.68,1612400,591.2171,905,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1116000,202600,129300,139400,103400,104500,25400,41600,14200,144400]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[33700,97500,184600,92400,124900,180300,179700,132700,154500,611600]",2327000,4218100,1014,"3"
"000010.SZ",20260123,93842000,"2026-01-23 09:38:42.000","2026-01-23 09:38:42.159569506",3.65,3.7,3.64,3.67,3.68,1618600,593.4801,907,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1118200,202600,129300,139400,103400,104500,25400,41600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[38200,97500,184600,92400,124900,180300,179700,132700,154500,611600]",2330300,4216900,1014,"3"
"000010.SZ",20260123,93845000,"2026-01-23 09:38:45.000","2026-01-23 09:38:45.164814942",3.65,3.7,3.64,3.67,3.68,1618600,593.4801,907,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1118500,202600,129300,143000,103400,104500,25400,59600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[38200,97500,184600,92400,119900,180300,180200,132700,154500,611600]",2352200,4214400,1014,"3"
"000010.SZ",20260123,93848000,"2026-01-23 09:38:48.000","2026-01-23 09:38:48.209816029",3.65,3.7,3.64,3.67,3.68,1623100,595.1226,908,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1114000,202600,129300,143000,103400,104500,25400,59600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[38200,97500,184600,92400,124900,180300,180200,132700,154500,611600]",2347700,4219400,1014,"3"
"000010.SZ",20260123,93851000,"2026-01-23 09:38:51.000","2026-01-23 09:38:51.263191368",3.66,3.7,3.64,3.67,3.68,1623500,595.269,909,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1136300,202600,129300,143000,103400,104500,25400,59600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[37800,59900,184600,92400,124900,180300,180200,132700,154500,611600]",2370000,4181400,1014,"3"
"000010.SZ",20260123,93854000,"2026-01-23 09:38:54.000","2026-01-23 09:38:54.275722285",3.65,3.7,3.64,3.67,3.68,1624800,595.7435,910,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1136200,202600,129300,143000,103400,104500,25400,59600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[40750,59900,184600,92400,124900,180300,180200,132700,154500,611600]",2369900,4184350,1014,"3"
"000010.SZ",20260123,93857000,"2026-01-23 09:38:57.000","2026-01-23 09:38:57.230198042",3.66,3.7,3.64,3.67,3.68,1627800,596.8415,911,"[3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57,3.56]","[1145700,202600,129300,143000,103400,104500,25400,59600,14200,145500]","[3.66,3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75]","[42750,59900,184600,92400,123300,180300,180200,133700,154500,611600]",2379400,4185750,1014,"3"
"000010.SZ",20260123,93900000,"2026-01-23 09:39:00.000","2026-01-23 09:39:00.189990312",3.67,3.7,3.64,3.67,3.68,1683850,617.3691,956,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[7950,1149800,202600,129300,143000,103400,104500,25400,59600,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[46600,184600,92400,133300,180300,180200,133700,154500,611600,237800]",2391450,4139700,1014,"3"
"000010.SZ",20260123,93903000,"2026-01-23 09:39:03.000","2026-01-23 09:39:03.240024415",3.66,3.7,3.64,3.67,3.68,1699650,623.1536,967,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[8300,1149600,202600,129300,143000,103400,104500,26500,59600,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[34900,184600,92400,133300,180300,180200,133700,154500,611600,237800]",2392700,4128000,1014,"3"
"000010.SZ",20260123,93906000,"2026-01-23 09:39:06.000","2026-01-23 09:39:06.165335557",3.66,3.7,3.64,3.67,3.68,1703050,624.3984,975,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[89600,1153400,204600,129300,143000,103400,104500,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[34500,178600,92400,133300,180300,180200,133700,154500,611600,237800]",2480100,4121600,1014,"3"
"000010.SZ",20260123,93909000,"2026-01-23 09:39:09.000","2026-01-23 09:39:09.158994858",3.67,3.7,3.64,3.67,3.68,1703150,624.4351,976,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[90200,1185400,204600,129300,143000,103400,104500,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[34400,178600,92400,133300,180300,180200,133700,154500,612100,237800]",2512700,4122000,1014,"3"
"000010.SZ",20260123,93912000,"2026-01-23 09:39:12.000","2026-01-23 09:39:12.159981231",3.67,3.7,3.64,3.67,3.68,1703150,624.4351,976,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[90200,1185300,204600,129300,143000,103400,104500,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[36000,173600,92400,133300,180300,180200,133700,154500,612100,237800]",2512600,4119600,1014,"3"
"000010.SZ",20260123,93915000,"2026-01-23 09:39:15.000","2026-01-23 09:39:15.230048723",3.67,3.7,3.64,3.67,3.68,1703150,624.4351,976,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[100000,1179300,204600,131300,143000,103400,104500,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[36000,173600,92400,133300,180300,180200,133700,154500,612100,237800]",2518400,4119600,1014,"3"
"000010.SZ",20260123,93918000,"2026-01-23 09:39:18.000","2026-01-23 09:39:18.166826127",3.67,3.7,3.64,3.67,3.68,1703150,624.4351,976,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[100100,1182300,204600,131300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[36000,173600,100800,133300,180300,180200,133700,154500,612100,237800]",2523600,4128000,1014,"3"
"000010.SZ",20260123,93921000,"2026-01-23 09:39:21.000","2026-01-23 09:39:21.160139158",3.67,3.7,3.64,3.67,3.68,1703250,624.4718,977,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[102100,1182300,205200,131300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[35900,173600,100800,133300,180300,180200,133700,154500,612100,235800]",2526200,4126100,1014,"3"
"000010.SZ",20260123,93924000,"2026-01-23 09:39:24.000","2026-01-23 09:39:24.160009169",3.67,3.7,3.64,3.67,3.68,1703250,624.4718,977,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[102100,1182300,205200,131300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[35900,173600,100800,133800,180300,180200,133700,154500,612100,235800]",2526200,4126600,1014,"3"
"000010.SZ",20260123,93927000,"2026-01-23 09:39:27.000","2026-01-23 09:39:27.194872822",3.67,3.7,3.64,3.67,3.68,1703250,624.4718,977,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[108100,1184300,205200,131300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[35900,173600,100800,133800,180300,180200,133700,154500,612100,235800]",2534200,4126600,1014,"3"
"000010.SZ",20260123,93930000,"2026-01-23 09:39:30.000","2026-01-23 09:39:30.168673968",3.67,3.7,3.64,3.67,3.68,1703250,624.4718,977,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[118100,1184300,205200,131300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[47900,173600,100800,133800,180300,180200,133700,154500,612100,235800]",2544200,4144600,1014,"3"
"000010.SZ",20260123,93933000,"2026-01-23 09:39:33.000","2026-01-23 09:39:33.160438934",3.66,3.7,3.64,3.67,3.68,1704150,624.8012,978,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[117200,1187400,205200,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[47900,174500,100800,133800,180300,179800,133700,154500,612100,235800]",2541400,4145100,1014,"3"
"000010.SZ",20260123,93936000,"2026-01-23 09:39:36.000","2026-01-23 09:39:36.232396841",3.66,3.7,3.64,3.67,3.68,1710150,626.9972,981,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[111200,1187400,205200,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[54900,174500,100800,133800,180300,179800,133700,154500,612100,235800]",2535400,4152100,1014,"3"
"000010.SZ",20260123,93939000,"2026-01-23 09:39:39.000","2026-01-23 09:39:39.159382782",3.67,3.7,3.64,3.67,3.68,1710450,627.1073,982,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[111200,1187400,205200,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[54600,174500,100800,133800,180300,183800,133700,154500,612100,235800]",2535400,4155800,1014,"3"
"000010.SZ",20260123,93942000,"2026-01-23 09:39:42.000","2026-01-23 09:39:42.172663681",3.66,3.7,3.64,3.67,3.68,1711150,627.3635,984,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[110100,1189400,205200,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[54600,174500,100800,133800,180300,183800,135700,154500,612100,235800]",2536300,4157800,1014,"3"
"000010.SZ",20260123,93945000,"2026-01-23 09:39:45.000","2026-01-23 09:39:45.169331368",3.66,3.7,3.64,3.67,3.68,1711150,627.3635,984,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[113100,1189400,205500,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[59600,174500,100800,133800,180300,183800,135700,154500,612100,235800]",2539600,4162800,1014,"3"
"000010.SZ",20260123,93948000,"2026-01-23 09:39:48.000","2026-01-23 09:39:48.159153698",3.66,3.7,3.64,3.67,3.68,1711150,627.3635,984,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[133100,1189400,205500,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[59600,174500,100800,133800,180300,183800,135700,154500,612100,235800]",2559600,4162800,1014,"3"
"000010.SZ",20260123,93951000,"2026-01-23 09:39:51.000","2026-01-23 09:39:51.247798208",3.66,3.7,3.64,3.67,3.68,1711150,627.3635,984,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[133100,1192400,205500,121300,143000,104400,105600,26500,59900,14200]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[59600,174500,100800,133900,180300,183800,135700,154500,612100,235800]",2562600,4162900,1014,"3"
